clm,exposure,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,veh_value
0,0.462696783,0,0,STNWG,2,M,B,3,2.89
0,0.462696783,0,0,SEDAN,2,F,C,4,1.83
0,0.462696783,0,0,SEDAN,2,F,D,4,2.14
0,0.462696783,0,0,TRUCK,3,M,E,3,2.76
0,0.008213552,0,0,UTE,1,F,E,2,3.57
0,0.676249144,0,0,SEDAN,3,M,A,5,1.15
0,0.977412731,0,0,STNWG,4,F,D,3,1.33
0,0.462696783,0,0,SEDAN,3,F,B,4,1.08
0,0.462696783,0,0,STNWG,3,F,A,4,3.49
0,0.845995893,0,0,STNWG,4,M,A,3,1.77
0,0.462696783,0,0,HBACK,3,M,B,2,0.69
0,0.536618754,0,0,HBACK,2,F,A,4,1.13
0,0.676249144,0,0,TRUCK,4,F,D,5,0.83
0,0.45174538,0,0,MIBUS,4,F,E,2,2.19
0,0.6954141,0,0,STNWG,2,F,C,2,2.9
0,0.295687885,0,0,HBACK,1,F,B,2,1.27
0,0.284736482,0,0,SEDAN,3,M,A,5,1.13
0,0.221765914,0,0,STNWG,4,F,B,2,1.12
0,0.607802875,0,0,STNWG,4,F,A,1,1.19
0,0.273785079,0,0,STNWG,1,M,C,5,3.98
0,0.295687885,0,0,HBACK,1,M,C,5,1.88
0,0.158795346,0,0,SEDAN,3,M,B,2,1.27
0,0.407939767,0,0,STNWG,3,M,E,4,2.62
0,0.610540726,0,0,SEDAN,4,M,C,1,0.74
0,0.837782341,0,0,HBACK,2,F,C,4,1.39
0,0.654346338,0,0,SEDAN,1,F,B,3,2.01
0,0.837782341,0,0,UTE,3,M,D,5,1.12
0,0.59137577,0,0,STNWG,3,F,C,2,2.52
0,0.676249144,0,0,STNWG,1,M,B,4,5.236
0,0.153319644,0,0,HBACK,3,F,B,2,1.1
0,0.290212183,0,0,HBACK,1,F,C,1,2.31
0,0.366872006,0,0,STNWG,2,M,C,1,4.26
0,0.366872006,0,0,UTE,4,M,C,3,0.51
1,0.6954141,1,969.1281776,SEDAN,2,F,A,2,2.15
0,0.676249144,0,0,STNWG,3,M,F,2,1.82
0,0.407939767,0,0,SEDAN,3,F,B,4,1.29
0,0.481861739,0,0,HBACK,2,F,C,2,1.28
1,0.6954141,1,200,HBACK,3,F,C,4,0.95
0,0.366872006,0,0,STNWG,4,F,F,2,0.39
1,0.498288843,1,369.1499996,STNWG,1,M,C,4,6.6
0,0.6954141,0,0,STNWG,1,M,B,5,3.51
0,0.481861739,0,0,HBACK,2,M,A,4,1.28
0,0.366872006,0,0,HBACK,1,F,C,3,1.5
0,0.054757016,0,0,HBACK,1,M,B,2,1.6835
0,0.030116359,0,0,HBACK,2,M,A,2,1.5
0,0.407939767,0,0,UTE,1,F,F,2,3.49
0,0.676249144,0,0,SEDAN,3,M,C,4,1.49
0,0.632443532,0,0,HBACK,4,F,F,2,1.02
0,0.481861739,0,0,UTE,3,M,E,2,1.58
0,0.391512663,0,0,MIBUS,3,M,A,3,2.37
0,0.407939767,0,0,HBACK,4,F,A,5,0.83
0,0.030116359,0,0,HBACK,3,F,C,1,0.76
0,0.153319644,0,0,SEDAN,1,M,C,5,2.27
0,0.93908282,0,0,HBACK,3,F,A,3,1
0,0.306639288,0,0,STNWG,3,F,F,2,2.82
0,0.364134155,0,0,STNWG,3,M,A,4,1.99
0,0.481861739,0,0,STNWG,3,M,C,2,1.41
0,0.804928131,0,0,STNWG,4,F,D,1,1.16
0,0.153319644,0,0,STNWG,4,M,B,2,1.52
0,0.6954141,0,0,HBACK,1,M,A,5,1.39
0,0.59137577,0,0,SEDAN,3,M,A,2,1.22
0,0.030116359,0,0,HBACK,4,M,A,5,0.4
0,0.407939767,0,0,STNWG,3,F,A,2,1.1
1,0.602327173,1,3429.109993,HBACK,3,F,A,1,0.87
0,0.999315537,0,0,HDTOP,3,F,C,4,3.19
0,0.635181383,0,0,HBACK,1,F,E,3,2.099
0,0.164271047,0,0,SEDAN,3,F,C,4,1.17
0,0.073921971,0,0,HBACK,3,M,C,5,1.34
0,0.689938398,0,0,STNWG,1,F,C,3,2.91
0,0.676249144,0,0,HBACK,4,M,A,2,0.51
0,0.292950034,0,0,UTE,4,F,E,3,1.7
0,0.59137577,0,0,HBACK,2,F,A,3,1.5
0,0.287474333,0,0,STNWG,3,M,F,3,3
1,0.407939767,1,3518.269997,SEDAN,2,F,D,4,1.33
0,0.060232717,0,0,STNWG,3,F,C,5,2.74
0,0.490075291,0,0,SEDAN,1,F,F,2,2.29
0,0.262833676,0,0,HBACK,3,F,C,5,0.77
0,0.366872006,0,0,STNWG,1,M,A,5,4.66
0,0.303901437,0,0,HBACK,2,F,A,2,1.82
0,0.303901437,0,0,SEDAN,2,F,D,2,1.47
0,0.366872006,0,0,STNWG,1,M,C,1,5.67
0,0.292950034,0,0,SEDAN,1,M,D,3,3.39
0,0.087611225,0,0,HBACK,2,M,B,2,1.23
0,0.375085558,0,0,SEDAN,1,F,B,3,2.349
0,0.6954141,0,0,STNWG,4,M,C,4,1.32
1,0.632443532,2,3074.809998,HBACK,1,F,C,4,1.349
0,0.999315537,0,0,HDTOP,1,F,B,3,2.58
1,0.632443532,1,3336.689995,SEDAN,3,M,C,4,2.8
0,0.750171116,0,0,SEDAN,3,F,C,6,1.83
0,0.060232717,0,0,SEDAN,3,F,A,3,1.2
0,0.6954141,0,0,HBACK,1,M,C,3,1.3
0,0.128678987,0,0,STNWG,4,F,A,2,1.43
0,0.090349076,0,0,UTE,2,M,A,2,3.55
0,0.325804244,0,0,SEDAN,2,M,A,3,2.66
0,0.306639288,0,0,SEDAN,1,F,D,2,2.598
0,0.93908282,0,0,HBACK,1,F,B,3,1.37
0,0.366872006,0,0,SEDAN,3,F,C,6,1.09
0,0.676249144,0,0,STNWG,1,F,A,2,4.84
0,0.325804244,0,0,SEDAN,1,M,C,3,2.47
0,0.331279945,0,0,SEDAN,3,F,A,2,1.59
0,0.6954141,0,0,SEDAN,4,M,A,2,0.46
0,0.303901437,0,0,HDTOP,2,M,A,5,2.76
0,0.676249144,0,0,SEDAN,1,M,C,6,2.42
0,0.692676249,0,0,SEDAN,2,F,D,4,1.93
0,0.6954141,0,0,UTE,4,M,A,4,0.88
0,0.008213552,0,0,HBACK,3,F,D,3,1.58
0,0.689938398,0,0,SEDAN,3,F,B,6,1.77
0,0.6954141,0,0,STNWG,1,M,C,4,5.33
0,0.041067762,0,0,HBACK,3,F,A,4,0.72
0,0.303901437,0,0,SEDAN,1,M,C,3,2.51
0,0.290212183,0,0,HBACK,1,F,A,6,1.4
0,0.388774812,0,0,SEDAN,1,M,B,4,2.63
0,0.646132786,0,0,STNWG,2,M,D,5,4.23
0,0.93908282,0,0,HDTOP,2,M,C,2,2.88
1,0.684462697,1,1446.129997,SEDAN,4,F,A,2,0.5
0,0.6954141,0,0,HBACK,4,F,C,6,0.82
1,0.052019165,1,389.9499998,HBACK,1,F,E,5,1.26
0,0.303901437,0,0,HBACK,3,M,A,4,0.92
0,0.281998631,0,0,STNWG,1,M,D,5,4.84
0,0.6954141,0,0,STNWG,4,M,F,2,1.63
0,0.484599589,0,0,HBACK,4,F,F,3,0.7
0,0.692676249,0,0,STNWG,3,M,B,3,2.68
1,0.6954141,1,703.2099991,UTE,3,M,D,4,2.53
0,0.027378508,0,0,HBACK,2,F,C,2,1.36
0,0.087611225,0,0,HDTOP,3,F,B,5,1.88
0,0.643394935,0,0,HBACK,3,M,C,3,1.02
0,0.65982204,0,0,HBACK,1,F,C,2,1.7643
0,0.030116359,0,0,HBACK,1,F,C,3,1.34
0,0.030116359,0,0,HBACK,3,F,C,2,0.88
0,0.087611225,0,0,UTE,3,M,D,3,1.36
0,0.481861739,0,0,HBACK,2,F,A,6,1.28
0,0.052019165,0,0,HBACK,1,F,B,3,2.12
0,0.635181383,0,0,SEDAN,1,F,A,3,5.699
0,0.145106092,0,0,HBACK,3,F,C,3,0.71
0,0.314852841,0,0,STNWG,3,F,C,2,2.88
0,0.03559206,0,0,HBACK,1,F,B,5,1.88
0,0.517453799,0,0,SEDAN,2,F,C,4,1.86
0,0.481861739,0,0,SEDAN,4,F,A,3,0.45
0,0.676249144,0,0,SEDAN,3,M,A,2,1.59
0,0.030116359,0,0,STNWG,4,F,B,4,1.5
0,0.676249144,0,0,STNWG,3,F,C,4,3.16
0,0.060232717,0,0,STNWG,4,M,D,3,1.5
0,0.481861739,0,0,SEDAN,3,M,C,1,1.35
0,0.060232717,0,0,HBACK,2,M,A,2,0.97
0,0.087611225,0,0,SEDAN,3,M,E,6,1.21
0,0.030116359,0,0,STNWG,4,M,D,3,1.4
0,0.41615332,0,0,SEDAN,3,F,C,4,1.13
0,0.120465435,0,0,STNWG,1,M,E,3,4.31
0,0.93908282,0,0,STNWG,4,M,C,1,1.35
0,0.030116359,0,0,HBACK,1,M,A,3,1.34
0,0.030116359,0,0,SEDAN,4,F,C,3,0.31
0,0.060232717,0,0,STNWG,4,M,D,2,1.75
0,0.31211499,0,0,HBACK,4,M,B,3,0.41
0,0.692676249,0,0,SEDAN,4,M,C,3,0.67
0,0.060232717,0,0,TRUCK,2,M,C,4,1.43
0,0.648870637,0,0,STNWG,3,M,C,3,2.51
0,0.676249144,0,0,SEDAN,1,F,C,4,2.42
0,0.55578371,0,0,STNWG,4,M,B,3,1.13
0,0.052019165,0,0,SEDAN,4,F,B,2,1.07
0,0.481861739,0,0,STNWG,3,M,E,6,2.8
0,0.93908282,0,0,UTE,2,M,E,4,2.96
0,0.219028063,0,0,STNWG,1,F,A,4,4.67
0,0.676249144,0,0,STNWG,4,M,D,2,1.71
0,0.246406571,0,0,HBACK,2,F,C,1,1.33
0,0.673511294,0,0,STNWG,1,M,C,5,7.16
0,0.087611225,0,0,HBACK,3,F,C,5,1.02
0,0.676249144,0,0,HBACK,1,F,A,4,1.6143
0,0.673511294,0,0,HBACK,4,F,C,2,0.74
0,0.030116359,0,0,SEDAN,1,F,B,3,2.41
0,0.087611225,0,0,STNWG,4,F,C,3,0.69
0,0.336755647,0,0,STNWG,2,M,E,3,4.27
0,0.150581793,0,0,SEDAN,4,M,B,5,1.89
0,0.027378508,0,0,SEDAN,2,F,A,3,3.85
0,0.676249144,0,0,SEDAN,3,F,C,3,0.92
1,0.692676249,1,200,UTE,3,M,C,1,1.43
0,0.002737851,0,0,STNWG,1,M,B,4,5.98
0,0.030116359,0,0,HDTOP,4,M,B,2,1.31
0,0.673511294,0,0,SEDAN,2,F,C,4,2.3
0,0.150581793,0,0,SEDAN,4,F,D,3,0.77
0,0.676249144,0,0,BUS,4,M,F,1,0
0,0.150581793,0,0,STNWG,2,F,D,4,1.6
0,0.676249144,0,0,SEDAN,1,F,D,3,2.32
0,0.060232717,0,0,HBACK,3,F,B,5,0.87
0,0.087611225,0,0,HBACK,4,F,E,5,0.54
0,0.52019165,0,0,HBACK,3,F,A,3,1.54
0,0.147843943,0,0,BUS,2,M,C,4,2.91
0,0.999315537,0,0,STNWG,4,F,F,6,1.71
0,0.676249144,0,0,HBACK,3,M,A,2,1.02
1,0.93908282,1,465,UTE,3,M,E,2,2.42
0,0.213552361,0,0,STNWG,4,M,D,5,1.83
0,0.941820671,0,0,HBACK,3,M,B,5,1.17
0,0.676249144,0,0,HBACK,4,F,E,4,0.91
0,0.999315537,0,0,STNWG,4,F,A,2,1.16
0,0.93908282,0,0,SEDAN,3,F,C,2,1.38
0,0.676249144,0,0,SEDAN,3,F,B,3,1.06
0,0.054757016,0,0,STNWG,2,F,C,3,1.86
0,0.150581793,0,0,STNWG,2,F,E,3,3.7
0,0.854209446,0,0,HBACK,3,F,C,3,0.84
0,0.999315537,0,0,HBACK,1,F,C,4,1.37
0,0.030116359,0,0,HBACK,1,F,E,3,1.46
0,0.030116359,0,0,HBACK,1,M,C,3,1.98
0,0.728268309,0,0,HBACK,1,F,C,2,1.549
1,0.725530459,1,353.77,UTE,1,M,B,6,3.51
0,0.087611225,0,0,UTE,3,M,C,1,2.06
1,0.030116359,1,532.75,SEDAN,2,F,C,3,1.5
0,0.271047228,0,0,SEDAN,3,M,E,6,0.93
0,0.722792608,0,0,SEDAN,3,F,D,5,1.21
0,0.271047228,0,0,HBACK,4,M,A,6,0.34
0,0.271047228,0,0,HBACK,4,F,B,6,0.46
0,0.27652293,0,0,SEDAN,2,M,E,5,1.21
0,0.060232717,0,0,SEDAN,1,F,C,3,3.67
0,0.273785079,0,0,HBACK,4,F,A,6,0.53
0,0.722792608,0,0,SEDAN,4,M,C,2,1.04
0,0.725530459,0,0,SEDAN,4,M,A,2,0.93
0,0.273785079,0,0,HBACK,4,F,A,6,0.53
1,0.722792608,1,389.9499998,UTE,3,M,D,5,1.02
0,0.271047228,0,0,SEDAN,4,F,A,5,0.35
0,0.27652293,0,0,HBACK,2,M,E,4,2.61
0,0.27652293,0,0,HBACK,4,F,C,6,0.9
0,0.27652293,0,0,SEDAN,2,M,C,4,2
0,0.27652293,0,0,HBACK,3,F,A,5,1.11
0,0.635181383,0,0,HBACK,3,F,C,1,1.48
0,0.722792608,0,0,SEDAN,3,F,E,4,1.43
0,0.27652293,0,0,UTE,4,F,B,5,0.75
0,0.27652293,0,0,HBACK,2,M,B,3,1.75
0,0.27652293,0,0,MIBUS,4,M,B,3,1.65
0,0.722792608,0,0,STNWG,2,F,B,5,1.67
0,0.271047228,0,0,STNWG,2,F,E,5,4.11
0,0.273785079,0,0,SEDAN,3,F,C,5,1.13
0,0.728268309,0,0,SEDAN,2,M,C,3,1.77
0,0.273785079,0,0,STNWG,3,M,F,3,2.32
0,0.728268309,0,0,HBACK,1,M,B,4,1.559
0,0.273785079,0,0,HBACK,3,F,A,4,1
0,0.273785079,0,0,SEDAN,2,F,A,6,1.43
0,0.123203285,0,0,TRUCK,1,M,A,4,1.999
0,0.087611225,0,0,HBACK,4,F,D,2,0.46
0,0.273785079,0,0,STNWG,1,M,D,3,6.51
0,0.27652293,0,0,TRUCK,3,M,B,4,1.75
0,0.060232717,0,0,TRUCK,2,M,D,4,3.47
0,0.27652293,0,0,HDTOP,3,M,C,4,1.94
0,0.271047228,0,0,STNWG,2,M,C,6,2.54
0,0.273785079,0,0,SEDAN,3,F,C,4,1.3
0,0.273785079,0,0,STNWG,4,M,E,4,1.61
0,0.27652293,0,0,HBACK,4,F,C,6,0.34
0,0.038329911,0,0,HBACK,1,F,B,6,1.99
0,0.273785079,0,0,SEDAN,3,F,C,6,1.12
0,0.273785079,0,0,STNWG,3,M,A,6,2.78
0,0.27652293,0,0,HBACK,3,F,B,5,1
1,0.271047228,1,1058.169998,SEDAN,4,M,C,4,0.37
0,0.271047228,0,0,HBACK,3,F,F,4,0.92
0,0.273785079,0,0,HBACK,4,F,C,3,0.28
0,0.273785079,0,0,SEDAN,3,F,A,4,1.34
0,0.030116359,0,0,MIBUS,4,F,A,2,1.29
0,0.27652293,0,0,STNWG,1,M,A,5,2.74
0,0.273785079,0,0,TRUCK,4,M,C,5,0.9
0,0.273785079,0,0,SEDAN,4,F,C,4,0.71
0,0.999315537,0,0,STNWG,4,F,C,4,1.16
0,0.27652293,0,0,SEDAN,2,M,E,4,1.43
0,0.273785079,0,0,SEDAN,2,F,C,4,1.73
0,0.27652293,0,0,HBACK,3,F,B,4,1.24
0,0.273785079,0,0,SEDAN,2,F,B,6,1.36
0,0.27652293,0,0,TRUCK,4,M,A,3,1.28
0,0.725530459,0,0,SEDAN,2,M,C,6,1.98
0,0.391512663,0,0,SEDAN,3,M,A,2,1.67
0,0.27652293,0,0,SEDAN,2,F,D,6,1.58
0,0.273785079,0,0,STNWG,4,M,C,4,0.76
0,0.27652293,0,0,STNWG,1,F,D,5,4.48
0,0.27652293,0,0,STNWG,3,M,A,5,2.06
1,0.098562628,1,22216.08991,PANVN,4,M,C,5,0.7
0,0.27652293,0,0,SEDAN,2,F,D,5,1.55
0,0.306639288,0,0,SEDAN,2,F,E,1,1.47
0,0.271047228,0,0,SEDAN,2,F,D,4,1.59
0,0.20807666,0,0,STNWG,3,M,D,4,3.04
1,0.271047228,1,2289.149994,SEDAN,3,F,A,3,1.02
0,0.271047228,0,0,HBACK,3,M,C,5,0.71
0,0.273785079,0,0,MIBUS,2,M,D,3,2.22
0,0.271047228,0,0,STNWG,4,F,A,3,1.16
0,0.271047228,0,0,SEDAN,3,M,A,5,1.59
0,0.273785079,0,0,SEDAN,4,M,A,6,0.41
0,0.722792608,0,0,STNWG,2,M,C,4,2.87
0,0.273785079,0,0,SEDAN,3,F,C,5,0.77
0,0.692676249,0,0,SEDAN,3,F,D,3,1.28
0,0.27652293,0,0,SEDAN,4,M,B,6,0.29
0,0.273785079,0,0,STNWG,4,M,D,5,1.27
0,0.728268309,0,0,STNWG,2,M,B,2,4.31
0,0.969199179,0,0,MCARA,4,M,C,6,1.74
0,0.271047228,0,0,SEDAN,2,M,A,4,1.72
0,0.273785079,0,0,TRUCK,4,M,E,5,0.9
0,0.180698152,0,0,STNWG,3,F,D,3,2.08
0,0.539356605,0,0,SEDAN,2,F,A,5,2.56
0,0.27652293,0,0,STNWG,4,M,D,4,1.51
0,0.27652293,0,0,SEDAN,3,M,C,5,1.04
0,0.273785079,0,0,SEDAN,2,F,C,6,1.71
0,0.273785079,0,0,STNWG,2,F,E,4,2.41
0,0.273785079,0,0,HBACK,1,M,A,6,1.93
1,0.273785079,1,2301.013634,SEDAN,3,M,C,6,1.38
0,0.273785079,0,0,HBACK,4,F,A,2,0.44
0,0.271047228,0,0,HBACK,4,M,A,6,0.34
0,0.271047228,0,0,SEDAN,4,F,D,4,0.35
0,0.271047228,0,0,SEDAN,3,F,D,5,1.32
0,0.084873374,0,0,HBACK,2,F,A,5,2.4
0,0.273785079,0,0,HBACK,1,F,A,4,1.76
0,0.030116359,0,0,HBACK,1,F,C,5,1.93
0,0.271047228,0,0,UTE,4,M,B,5,0.46
0,0.273785079,0,0,SEDAN,3,F,C,3,1.32
0,0.271047228,0,0,SEDAN,1,F,D,6,1.92
0,0.27652293,0,0,STNWG,2,M,B,4,3.54
0,0.27652293,0,0,STNWG,2,F,B,5,1.68
0,0.27652293,0,0,HBACK,3,M,C,5,1.11
0,0.722792608,0,0,MIBUS,4,F,A,3,1.26
1,0.27652293,1,3403.469994,SEDAN,4,F,D,5,0.71
0,0.27652293,0,0,SEDAN,3,F,C,4,1.36
0,0.27652293,0,0,SEDAN,4,F,C,5,0.35
0,0.306639288,0,0,HBACK,2,F,C,4,1.15
0,0.27652293,0,0,HBACK,1,F,C,3,1.36
0,0.306639288,0,0,UTE,4,M,D,2,1.65
0,0.273785079,0,0,HBACK,1,F,F,2,1.41
0,0.273785079,0,0,SEDAN,1,F,D,5,2.2
1,0.725530459,1,390,HDTOP,4,M,D,2,1.22
0,0.273785079,0,0,SEDAN,1,F,B,4,1.72
0,0.728268309,0,0,HBACK,3,F,C,5,1.38
0,0.553045859,0,0,STNWG,2,M,C,6,1.82
0,0.27652293,0,0,STNWG,3,F,C,4,2.49
0,0.722792608,0,0,UTE,3,M,B,4,1.38
0,0.27652293,0,0,SEDAN,4,F,D,2,0.71
0,0.725530459,0,0,SEDAN,3,F,B,4,1.67
0,0.273785079,0,0,HBACK,4,M,A,4,0.35
0,0.544832307,0,0,HBACK,1,F,E,3,1.5
0,0.273785079,0,0,SEDAN,3,F,A,5,1.65
0,0.725530459,0,0,SEDAN,1,F,D,4,2.099
0,0.273785079,0,0,STNWG,1,F,E,3,5.37
0,0.268309377,0,0,STNWG,4,M,A,4,0.85
0,0.27652293,0,0,HBACK,3,F,B,5,0.81
0,0.720054757,0,0,HBACK,4,F,A,3,0.38
0,0.271047228,0,0,HDTOP,2,M,D,3,3.49
0,0.271047228,0,0,HBACK,2,F,A,5,1.75
0,0.271047228,0,0,SEDAN,4,M,C,5,0.71
0,0.427104723,0,0,SEDAN,3,F,A,1,1.1
0,0.665297741,0,0,HBACK,1,F,A,3,1.45
0,0.911704312,0,0,STNWG,4,F,A,2,0.89
0,0.060232717,0,0,UTE,4,F,A,1,1.32
0,0.273785079,0,0,SEDAN,3,M,A,6,1.11
0,0.273785079,0,0,STNWG,2,M,F,2,3.32
0,0.273785079,0,0,SEDAN,3,F,B,4,1.16
1,0.728268309,1,484,STNWG,4,F,E,5,1.83
1,0.531143053,1,367.7299995,STNWG,4,M,B,4,1.13
0,0.271047228,0,0,SEDAN,3,F,A,3,1.07
0,0.271047228,0,0,SEDAN,4,F,D,4,0.29
0,0.722792608,0,0,SEDAN,4,M,B,2,0.59
0,0.273785079,0,0,STNWG,3,M,E,4,2.32
0,0.273785079,0,0,SEDAN,3,F,C,3,1.03
0,0.273785079,0,0,SEDAN,4,F,E,2,0.79
0,0.273785079,0,0,STNWG,4,F,B,3,1.42
0,0.271047228,0,0,SEDAN,4,F,D,6,0.58
0,0.479123888,0,0,HBACK,2,F,A,2,1.15
0,0.27652293,0,0,SEDAN,2,F,F,5,2.65
0,0.271047228,0,0,HBACK,3,F,C,5,1.52
0,0.27652293,0,0,SEDAN,3,F,D,6,0.89
0,0.27652293,0,0,UTE,3,F,C,3,1.32
0,0.27652293,0,0,STNWG,3,M,A,5,2.3
0,0.27652293,0,0,SEDAN,3,M,A,4,3.76
0,0.722792608,0,0,SEDAN,4,F,C,2,0.91
0,0.27652293,0,0,STNWG,4,F,C,5,1.29
0,0.722792608,0,0,TRUCK,4,M,C,2,0.96
0,0.27652293,0,0,STNWG,4,F,D,5,1.82
0,0.27652293,0,0,STNWG,3,F,A,4,2.78
0,0.27652293,0,0,SEDAN,1,M,D,4,1.72
0,0.087611225,0,0,SEDAN,4,M,C,6,1.51
0,0.27652293,0,0,SEDAN,4,F,E,2,0.29
0,0.087611225,0,0,SEDAN,1,M,E,4,2.11
0,0.273785079,0,0,SEDAN,1,F,A,1,2.33
0,0.273785079,0,0,HDTOP,4,F,F,3,1.71
0,0.24366872,0,0,SEDAN,3,F,B,6,0.81
0,0.164271047,0,0,PANVN,2,M,C,3,2.26
0,0.273785079,0,0,SEDAN,2,M,B,4,1.43
0,0.725530459,0,0,SEDAN,2,F,B,2,1.65
0,0.273785079,0,0,HBACK,3,M,A,5,1.25
0,0.087611225,0,0,STNWG,4,F,A,4,1.18
0,0.273785079,0,0,UTE,4,M,D,3,1.67
0,0.273785079,0,0,HBACK,2,F,A,5,1.43
0,0.273785079,0,0,HBACK,3,M,A,3,0.78
0,0.725530459,0,0,SEDAN,4,F,B,3,1.25
0,0.495550993,0,0,HBACK,2,F,E,4,1.35
0,0.271047228,0,0,SEDAN,3,M,F,4,1.34
0,0.038329911,0,0,HBACK,2,F,C,6,1.47
0,0.271047228,0,0,STNWG,4,M,A,6,0.75
0,0.271047228,0,0,SEDAN,3,F,C,4,1.38
0,0.969199179,0,0,HDTOP,3,F,E,4,2.36
0,0.271047228,0,0,SEDAN,3,M,C,5,1.12
0,0.273785079,0,0,SEDAN,4,F,A,5,0.71
0,0.27652293,0,0,HBACK,3,F,A,5,0.78
0,0.271047228,0,0,SEDAN,3,F,A,5,1.38
0,0.273785079,0,0,SEDAN,1,M,B,3,1.94
0,0.832306639,0,0,SEDAN,2,F,C,6,1.74
0,0.271047228,0,0,SEDAN,4,F,C,5,0.79
0,0.271047228,0,0,HBACK,4,F,C,2,0.54
0,0.273785079,0,0,SEDAN,2,M,C,2,2.03
0,0.27652293,0,0,HDTOP,1,F,A,4,3.01
0,0.271047228,0,0,HBACK,4,F,C,6,0.6
0,0.725530459,0,0,STNWG,4,M,A,4,2.07
0,0.336755647,0,0,SEDAN,2,M,B,6,2.03
0,0.271047228,0,0,SEDAN,4,F,B,5,0.89
0,0.087611225,0,0,SEDAN,3,M,B,6,1.41
0,0.27652293,0,0,SEDAN,3,M,C,2,0.98
0,0.27652293,0,0,SEDAN,1,F,B,4,2.06
0,0.273785079,0,0,SEDAN,3,M,C,4,1.13
0,0.27652293,0,0,SEDAN,3,M,A,3,1.23
0,0.292950034,0,0,MIBUS,4,F,A,4,1.4
0,0.722792608,0,0,HBACK,3,F,D,4,1.58
0,0.27652293,0,0,HBACK,1,F,C,3,1.58
0,0.030116359,0,0,TRUCK,4,M,A,4,1.31
0,0.725530459,0,0,SEDAN,3,F,C,5,1.51
0,0.021902806,0,0,STNWG,4,M,A,3,1.22
0,0.27652293,0,0,SEDAN,4,F,D,5,0.31
0,0.27652293,0,0,STNWG,1,F,A,3,2.63
0,0.27652293,0,0,STNWG,3,F,C,3,2.49
0,0.27652293,0,0,SEDAN,1,F,A,4,2.29
0,0.268309377,0,0,SEDAN,2,F,B,4,2.76
0,0.087611225,0,0,STNWG,2,M,C,2,2.52
0,0.27652293,0,0,HBACK,3,F,A,5,1.38
0,0.725530459,0,0,HDTOP,4,F,F,2,1.93
0,0.27652293,0,0,SEDAN,4,F,B,4,0.43
0,0.030116359,0,0,TRUCK,2,M,A,1,2.52
0,0.27652293,0,0,STNWG,3,M,D,5,1.88
1,0.479123888,1,369.1499996,HBACK,3,F,C,3,0.69
0,0.136892539,0,0,SEDAN,1,M,C,5,2.58
0,0.271047228,0,0,STNWG,1,F,D,3,3.8
0,0.83504449,0,0,HBACK,2,F,B,5,1.57
0,0.27652293,0,0,SEDAN,2,M,C,5,1.43
0,0.364134155,0,0,STNWG,3,M,D,3,2.06
0,0.164271047,0,0,HBACK,2,M,E,3,1.43
0,0.722792608,0,0,SEDAN,4,F,E,2,0.64
0,0.41615332,0,0,SEDAN,3,M,D,4,0.98
0,0.292950034,0,0,STNWG,1,F,C,3,4.932
0,0.273785079,0,0,SEDAN,4,F,C,4,0.72
0,0.273785079,0,0,SEDAN,3,M,A,6,1.26
0,0.17522245,0,0,PANVN,3,F,A,3,1.54
0,0.725530459,0,0,TRUCK,3,M,A,4,1.13
0,0.273785079,0,0,TRUCK,3,F,D,3,1.3
0,0.648870637,0,0,HBACK,3,F,A,4,0.91
0,0.271047228,0,0,STNWG,4,F,F,4,1.33
0,0.273785079,0,0,SEDAN,3,F,A,2,1.98
0,0.273785079,0,0,STNWG,3,M,A,6,1.11
0,0.479123888,0,0,SEDAN,3,M,F,3,1.46
0,0.594113621,0,0,SEDAN,3,F,E,2,1.57
0,0.728268309,0,0,SEDAN,3,M,A,6,1.29
0,0.273785079,0,0,PANVN,3,M,A,3,1.32
0,0.271047228,0,0,HBACK,4,F,A,1,0.34
0,0.273785079,0,0,STNWG,3,F,D,3,2
0,0.292950034,0,0,PANVN,3,M,B,2,1.72
0,0.725530459,0,0,SEDAN,4,F,C,4,1.18
0,0.03559206,0,0,HBACK,3,F,C,3,1.35
0,0.83504449,0,0,STNWG,2,F,A,4,1.64
0,0.060232717,0,0,STNWG,3,M,A,3,2.74
1,0.65982204,1,1332.439999,STNWG,1,M,A,6,3.199
0,0.93908282,0,0,STNWG,4,M,D,3,1.07
0,0.167008898,0,0,SEDAN,2,F,A,4,1.58
0,0.271047228,0,0,UTE,4,M,F,5,1.41
0,0.271047228,0,0,STNWG,3,M,D,5,2.28
0,0.292950034,0,0,UTE,4,M,F,4,1.7
0,0.969199179,0,0,STNWG,4,F,A,3,1.44
0,0.728268309,0,0,UTE,4,F,F,5,1.47
0,0.271047228,0,0,HBACK,3,F,C,5,0.89
0,0.271047228,0,0,HBACK,4,F,B,6,0.62
0,0.271047228,0,0,SEDAN,3,F,A,5,1.3
0,0.722792608,0,0,HBACK,3,F,A,2,1.02
0,0.271047228,0,0,STNWG,4,M,B,3,0.95
0,0.271047228,0,0,HDTOP,4,M,F,3,1.17
1,0.728268309,1,200,SEDAN,2,F,C,1,1.71
0,0.271047228,0,0,HBACK,3,M,C,6,0.89
0,0.290212183,0,0,STNWG,2,M,A,2,5.25
0,0.271047228,0,0,SEDAN,3,F,A,3,1.32
0,0.254620123,0,0,STNWG,4,F,E,2,0.6
